FECHA (YYMMDD);HORA (HHMM);;
150507;0100;16,6667;
150507;0200;16,2917;
150507;0300;16,1417;
150507;0400;15,975;
150507;0500;15,825;
150507;0600;16,1333;
150507;0700;15,7417;
150507;0800;15,7333;
150507;0900;16,9667;
150507;1000;16,475;
150507;1100;19,075;
150507;1200;20,7167;
150507;1300;23,4167;
150507;1400;23,325;
150507;1500;21,4333;
150507;1600;21,9;
150507;1700;20,425;
150507;1800;18,9917;
150507;1900;17,65;
150507;2000;17,0083;
150507;2100;16,1583;
150507;2200;14,85;
150507;2300;14,1083;
150508;0000;14,05;
150508;0100;13,8167;
150508;0200;13,1667;
150508;0300;12,75;
150508;0400;12,4083;
150508;0500;12,35;
150508;0600;12,0833;
150508;0700;12,4083;
150508;0800;12,525;
150508;0900;12,5833;
150508;1000;14,1417;
150508;1100;14,9917;
150508;1200;15,45;
150508;1300;16,7333;
150508;1400;17,4;
150508;1500;17,725;
150508;1600;15,75;
150508;1700;15,3917;
150508;1800;15,525;
150508;1900;15,55;
150508;2000;14,75;
150508;2100;13,6083;
150508;2200;12,7917;
150508;2300;13,0167;
150509;0000;12,6;
150509;0100;11,8667;
150509;0200;11,0917;
150509;0300;10,3667;
150509;0400;9,97498;
150509;0500;10,2833;
150509;0600;9,86665;
150509;0700;9,69165;
150509;0800;9,86665;
150509;0900;10,95;
150509;1000;13,2333;
150509;1100;15,1667;
150509;1200;17,25;
150509;1300;18,975;
150509;1400;20,4667;
150509;1500;21,425;
150509;1600;21,6083;
150509;1700;21,45;
150509;1800;20,0917;
150509;1900;18,225;
150509;2000;16,7667;
150509;2100;15,275;
150509;2200;14,35;
150509;2300;13,4167;
150510;0000;13,4333;
150510;0100;12,475;
150510;0200;12,1083;
150510;0300;11,6333;
150510;0400;11,2917;
150510;0500;10,9917;
150510;0600;10,3833;
150510;0700;9,99165;
150510;0800;9,66666;
150510;0900;11,575;
150510;1000;14,0833;
150510;1100;17,075;
150510;1200;20,1167;
150510;1300;22,7333;
150510;1400;25,1917;
150510;1500;25,9083;
150510;1600;26,375;
150510;1700;26,3417;
150510;1800;24,05;
150510;1900;21,0417;
150510;2000;19,8;
150510;2100;18,7583;
150510;2200;16,575;
150510;2300;15,1917;
150511;0000;14,4333;
150511;0100;13,6833;
150511;0200;13,4;
150511;0300;12,8167;
150511;0400;12,3917;
150511;0500;11,8;
150511;0600;11,5083;
150511;0700;11,0167;
150511;0800;11,45;
150511;0900;13,1;
150511;1000;17,5583;
150511;1100;19,7083;
150511;1200;21,2833;
150511;1300;22,925;
150511;1400;26,1917;
150511;1500;25,4083;
150511;1600;24,9833;
150511;1700;23,8833;
150511;1800;22,525;
150511;1900;21,2333;
150511;2000;20,3167;
150511;2100;18,8917;
150511;2200;18,025;
150511;2300;17,3083;
150512;0000;15,8083;
150512;0100;14,375;
150512;0200;13,1167;
150512;0300;12,7583;
150512;0400;12,3667;
150512;0500;12,1583;
150512;0600;11,1083;
150512;0700;11,5833;
150512;0800;12,325;
150512;0900;12,6083;
150512;1000;14,6167;
150512;1100;16,9417;
150512;1200;19,3167;
150512;1300;19,6833;
150512;1400;20,2333;
150512;1500;20,3083;
150512;1600;20,8417;
150512;1700;20,3;
150512;1800;19,5;
150512;1900;18,3167;
150512;2000;17,15;
150512;2100;15,9833;
150512;2200;14,3167;
150512;2300;14,1917;
150513;0000;13,2083;
150513;0100;12,4083;
150513;0200;11,9333;
150513;0300;11,85;
150513;0400;10,8333;
150513;0500;10,825;
150513;0600;10,9583;
150513;0700;10,5667;
150513;0800;10,35;
150513;0900;11,4833;
150513;1000;14,175;
150513;1100;17,725;
150513;1200;19,55;
150513;1300;21,5083;
150513;1400;23,2083;
150513;1500;23,7167;
150513;1600;23,9083;
150513;1700;23,675;
150513;1800;22,025;
150513;1900;19,7917;
150513;2000;18,6083;
150513;2100;16,625;
150513;2200;15,0583;
150513;2300;14,5;
150514;0000;13,15;
150514;0100;13,25;
150514;0200;12,3;
150514;0300;11,75;
150514;0400;11,2917;
150514;0500;10,7583;
150514;0600;10,6833;
150514;0700;10,1167;
150514;0800;10,525;
150514;0900;11,4167;
150514;1000;14,1167;
150514;1100;16,5167;
150514;1200;20,0167;
150514;1300;22,75;
150514;1400;23,0333;
150514;1500;24,275;
150514;1600;24;
150514;1700;22,7333;
150514;1800;20,475;
150514;1900;18,8;
150514;2000;17,5583;
150514;2100;16,3917;
150514;2200;15,475;
150514;2300;15,4083;
150515;0000;14,2833;
150515;0100;14,0917;
150515;0200;13,975;
150515;0300;13,3167;
150515;0400;12,5583;
150515;0500;12,6667;
150515;0600;12,675;
150515;0700;11,725;
150515;0800;11,325;
150515;0900;11,825;
150515;1000;15,0667;
150515;1100;17,1833;
150515;1200;19,275;
150515;1300;20,9083;
150515;1400;22,1833;
150515;1500;22,9833;
150515;1600;23,4583;
150515;1700;22,5083;
150515;1800;20,85;
150515;1900;18,8333;
150515;2000;17,5583;
150515;2100;16,4583;
150515;2200;15,5;
150515;2300;14,4083;
150516;0000;13,7583;
150516;0100;13,3417;
150516;0200;12,675;
150516;0300;12,575;
150516;0400;11,7;
150516;0500;10,7833;
150516;0600;10,35;
150516;0700;9,98332;
150516;0800;10,0417;
150516;0900;11,8917;
150516;1000;15,2;
150516;1100;18,525;
150516;1200;21,2833;
150516;1300;22,45;
150516;1400;23,7583;
150516;1500;24,6167;
150516;1600;24,7917;
150516;1700;24,2833;
150516;1800;22,3167;
150516;1900;19,6583;
150516;2000;17,8083;
150516;2100;17,2;
150516;2200;15,8;
150516;2300;14,825;
150517;0000;14,175;
150517;0100;13,7;
150517;0200;12,925;
150517;0300;11,9583;
150517;0400;11,325;
150517;0500;10,8917;
150517;0600;10,4167;
150517;0700;10,5;
150517;0800;9,72499;
150517;0900;11,3167;
150517;1000;16,1167;
150517;1100;18,35;
150517;1200;19,6667;
150517;1300;21,6083;
150517;1400;22,8917;
150517;1500;23,8167;
150517;1600;23,2417;
150517;1700;21,3333;
150517;1800;19,125;
150517;1900;17,3333;
150517;2000;16,2583;
150517;2100;14,9667;
150517;2200;14,5667;
150517;2300;13,8;
150518;0000;13,1083;
150518;0100;12,6083;
150518;0200;12,6667;
150518;0300;11,725;
150518;0400;11,55;
150518;0500;11,1167;
150518;0600;10,525;
150518;0700;10,6583;
150518;0800;11,6583;
150518;0900;12,175;
150518;1000;14,45;
150518;1100;18,575;
150518;1200;21,1917;
150518;1300;24;
150518;1400;25,0917;
150518;1500;26,0167;
150518;1600;26,6416;
150518;1700;26,5583;
150518;1800;24,4667;
150518;1900;21,2667;
150518;2000;19,875;
150518;2100;18,7917;
150518;2200;17,5333;
150518;2300;16,725;
150519;0000;16,5083;
150519;0100;16,6667;
150519;0200;16,0667;
150519;0300;14,9667;
150519;0400;14,55;
150519;0500;13,675;
150519;0600;13,475;
150519;0700;13,8167;
150519;0800;13,0917;
150519;0900;15,425;
150519;1000;20,0167;
150519;1100;23,8917;
150519;1200;26,9667;
150519;1300;29,4583;
150519;1400;30,5667;
150519;1500;31,1083;
150519;1600;31,375;
150519;1700;27,9833;
150519;1800;23,8583;
150519;1900;21,4667;
150519;2000;19,4667;
150519;2100;16,325;
150519;2200;14,3583;
150519;2300;13,3;
150520;0000;12,0583;
150520;0100;10,8167;
150520;0200;10,675;
150520;0300;10,5583;
150520;0400;10,4;
150520;0500;10,35;
150520;0600;10,5667;
150520;0700;10,7833;
150520;0800;11,1167;
150520;0900;11,4;
150520;1000;11,8583;
150520;1100;12,3083;
150520;1200;14,1083;
150520;1300;16,4083;
150520;1400;17,4166;
150520;1500;18,025;
150520;1600;17,75;
150520;1700;17,5333;
150520;1800;16,625;
150520;1900;16,025;
150520;2000;15,4167;
150520;2100;14,25;
150520;2200;13,1;
150520;2300;12,475;
150521;0000;12,2333;
150521;0100;12,3083;
150521;0200;11,4167;
150521;0300;11,0417;
150521;0400;11,1083;
150521;0500;10,9333;
150521;0600;10,7083;
150521;0700;10,0667;
150521;0800;9,83333;
150521;0900;10,8833;
150521;1000;13,0917;
150521;1100;15,1417;
150521;1200;16,675;
150521;1300;17,6583;
150521;1400;18,5833;
150521;1500;19,3333;
150521;1600;19,7167;
150521;1700;19,025;
150521;1800;17,55;
150521;1900;16,375;
150521;2000;15,3083;
150521;2100;14,3583;
150521;2200;13,5167;
150521;2300;12,7833;
150522;0000;12,175;
150522;0100;11,5417;
150522;0200;11,1917;
150522;0300;10,7583;
150522;0400;10,425;
150522;0500;10,05;
150522;0600;9,77498;
150522;0700;9,87498;
150522;0800;10,1083;
150522;0900;10,9917;
150522;1000;11,8417;
150522;1100;13,075;
150522;1200;14,7167;
150522;1300;16,2083;
150522;1400;16,85;
150522;1500;17,1;
150522;1600;16,7917;
150522;1700;15,65;
150522;1800;14,7;
150522;1900;14,175;
150522;2000;13,7083;
150522;2100;13;
150522;2200;12,0583;
150522;2300;11,5083;
150523;0000;11,1083;
150523;0100;10,9333;
150523;0200;10,875;
150523;0300;11,075;
150523;0400;10,7333;
150523;0500;11,0333;
150523;0600;10,9083;
150523;0700;10,6833;
150523;0800;11,0333;
150523;0900;11,3667;
150523;1000;11,65;
150523;1100;12,0083;
150523;1200;12,6;
150523;1300;13,425;
150523;1400;14,2583;
150523;1500;15,6083;
150523;1600;16,35;
150523;1700;16,1417;
150523;1800;14,6583;
150523;1900;13,5417;
150523;2000;12,8417;
150523;2100;12,175;
150523;2200;10,725;
150523;2300;9,90833;
150524;0000;9,49998;
150524;0100;9,06665;
150524;0200;8,11665;
150524;0300;7,55833;
150524;0400;7,39999;
150524;0500;7,2;
150524;0600;6,64165;
150524;0700;6,46666;
150524;0800;6,34166;
150524;0900;6,98333;
150524;1000;10,275;
150524;1100;12,2333;
150524;1200;14,3833;
150524;1300;15,4333;
150524;1400;16,8667;
150524;1500;17,525;
150524;1600;17,95;
150524;1700;17,8167;
150524;1800;16,0167;
150524;1900;14,0917;
150524;2000;12,7333;
150524;2100;11,4917;
150524;2200;10,5833;
150524;2300;9,66666;
150525;0000;8,89165;
150525;0100;8,33333;
150525;0200;7,77499;
150525;0300;7,13332;
150525;0400;6,54166;
150525;0500;6,58333;
150525;0600;6,05833;
150525;0700;6,3;
150525;0800;6,43333;
150525;0900;7,45;
150525;1000;9,59998;
150525;1100;10,7;
150525;1200;13,3583;
150525;1300;14,825;
150525;1400;15,7583;
150525;1500;16,8917;
150525;1600;15,9833;
150525;1700;15,3083;
150525;1800;14,25;
150525;1900;13,325;
150525;2000;12,75;
150525;2100;12,2;
150525;2200;12,15;
150525;2300;11,1;
150526;0000;10,65;
150526;0100;10,075;
150526;0200;9,87498;
150526;0300;9,23332;
150526;0400;9,25;
150526;0500;8,23332;
150526;0600;7,625;
150526;0700;6,85;
150526;0800;6,8;
150526;0900;7,24165;
150526;1000;9,24998;
150526;1100;11,825;
150526;1200;13,6833;
150526;1300;16,1917;
150526;1400;18,0833;
150526;1500;19,2083;
150526;1600;19,6417;
150526;1700;18,2833;
150526;1800;15,9833;
150526;1900;14,3833;
150526;2000;13,1333;
150526;2100;12,225;
150526;2200;12,0167;
150526;2300;10,1417;
150527;0000;9,33333;
150527;0100;9,00832;
150527;0200;8,63332;
150527;0300;8,49998;
150527;0400;7,975;
150527;0500;8,46666;
150527;0600;8,14999;
150527;0700;7,7;
150527;0800;8,01665;
150527;0900;8,58333;
150527;1000;13,0583;
150527;1100;16,3083;
150527;1200;18,7167;
150527;1300;20,675;
150527;1400;22,75;
150527;1500;24,1583;
150527;1600;24,8583;
150527;1700;23,7417;
150527;1800;21,775;
150527;1900;19,2333;
150527;2000;17,8583;
150527;2100;16,7583;
150527;2200;15,1;
150527;2300;15,2167;
150528;0000;15,25;
150528;0100;14,7083;
150528;0200;13,5667;
150528;0300;12,0833;
150528;0400;11,675;
150528;0500;12,7167;
150528;0600;12,075;
150528;0700;11,8583;
150528;0800;11,7833;
150528;0900;13,6583;
150528;1000;15,2833;
150528;1100;16,625;
150528;1200;17,8917;
150528;1300;17,7667;
150528;1400;18,85;
150528;1500;19,6833;
150528;1600;19,0833;
150528;1700;18,6083;
150528;1800;17,5417;
150528;1900;16,2583;
150528;2000;14,9167;
150528;2100;14,1833;
150528;2200;13,7167;
150528;2300;13,6;
150529;0000;13,3083;
150529;0100;12,9083;
150529;0200;12,5083;
150529;0300;12,1;
150529;0400;12,85;
150529;0500;12,3;
150529;0600;12,475;
150529;0700;12,9583;
150529;0800;11,2167;
150529;0900;11,2833;
150529;1000;14,7833;
150529;1100;17,1166;
150529;1200;19,125;
150529;1300;19,8167;
150529;1400;20,8917;
150529;1500;21,075;
150529;1600;20,5583;
150529;1700;19,7833;
150529;1800;18,1583;
150529;1900;16,7833;
150529;2000;15,925;
150529;2100;15,0333;
150529;2200;14,55;
150529;2300;13,85;
150530;0000;12,325;
150530;0100;11,2333;
150530;0200;10,9083;
150530;0300;10,625;
150530;0400;10,3917;
150530;0500;9,42499;
150530;0600;8,75832;
150530;0700;8,76665;
150530;0800;9,92499;
150530;0900;10,9833;
150530;1000;11,6833;
150530;1100;12,1167;
150530;1200;14,0333;
150530;1300;15,35;
150530;1400;17,0917;
150530;1500;17,475;
150530;1600;17,2667;
150530;1700;16,3833;
150530;1800;15,0667;
150530;1900;14,0167;
150530;2000;13,55;
150530;2100;12,1667;
150530;2200;11,25;
150530;2300;10,775;
150531;0000;10,5167;
150531;0100;9,98332;
150531;0200;9,45833;
150531;0300;9,14165;
150531;0400;8,47498;
150531;0500;7,56666;
150531;0600;7,33333;
150531;0700;7,92499;
150531;0800;8,69165;
150531;0900;7,99165;
150531;1000;8,61665;
150531;1100;10,6;
150531;1200;12,6333;
150531;1300;13,7667;
150531;1400;17,0417;
150531;1500;18,8583;
150531;1600;19,3917;
150531;1700;18,4667;
150531;1800;16,775;
150531;1900;14,8417;
150531;2000;13,35;
150531;2100;12,5833;
150531;2200;12,325;
150531;2300;11,4;
150601;0000;11,1;
150601;0100;10,6583;
150601;0200;10,525;
150601;0300;10,4667;
150601;0400;10,1333;
150601;0500;10,2583;
150601;0600;11,1917;
150601;0700;11,3667;
150601;0800;10,3583;
150601;0900;10,925;
150601;1000;12,75;
150601;1100;13,65;
150601;1200;14,9917;
150601;1300;15,1833;
150601;1400;14,9333;
150601;1500;15,1917;
150601;1600;15,4417;
150601;1700;15,175;
150601;1800;15,3667;
150601;1900;14,75;
150601;2000;14,6583;
150601;2100;13,925;
150601;2200;13,5333;
150601;2300;13,4917;
150602;0000;12,45;
150602;0100;11,5917;
150602;0200;11,1083;
150602;0300;11,0917;
150602;0400;11,3583;
150602;0500;11,075;
150602;0600;10,8083;
150602;0700;11,0083;
150602;0800;10,6417;
150602;0900;11,7167;
150602;1000;13,025;
150602;1100;17,1167;
150602;1200;20,2083;
150602;1300;21,625;
150602;1400;21,5667;
150602;1500;22,6417;
150602;1600;21,8833;
150602;1700;20,4833;
150602;1800;19,125;
150602;1900;17,65;
150602;2000;16,6167;
150602;2100;16,0167;
150602;2200;15,4833;
150602;2300;14,8417;
150603;0000;13,7917;
150603;0100;13,1583;
150603;0200;13,025;
150603;0300;12,2417;
150603;0400;11,7083;
150603;0500;11,525;
150603;0600;11,6667;
150603;0700;11,1417;
150603;0800;11,3833;
150603;0900;11,4333;
150603;1000;13,6833;
150603;1100;14,8083;
150603;1200;16,625;
150603;1300;19,4167;
150603;1400;22,35;
150603;1500;22,5417;
150603;1600;22,3833;
150603;1700;21,8667;
150603;1800;20,325;
150603;1900;18,6583;
150603;2000;17,1917;
150603;2100;15,625;
150603;2200;15,2833;
150603;2300;14,525;
150604;0000;14,3417;
150604;0100;14,2083;
150604;0200;13,7917;
150604;0300;13,7833;
150604;0400;13,5333;
150604;0500;13,425;
150604;0600;13,125;
150604;0700;13,6917;
150604;0800;13,9917;
150604;0900;13,1;
150604;1000;14,0667;
150604;1100;16,5417;
150604;1200;17,1;
150604;1300;18,975;
150604;1400;19,7667;
150604;1500;19,0417;
150604;1600;18,975;
150604;1700;18,55;
150604;1800;17,4917;
150604;1900;17,3083;
150604;2000;16,4333;
150604;2100;15,6917;
150604;2200;15,8667;
150604;2300;15,2;
150605;0000;14,475;
150605;0100;13,4333;
150605;0200;12,8667;
150605;0300;12,3417;
150605;0400;11,1417;
150605;0500;10,9583;
150605;0600;10,1833;
150605;0700;9,82498;
150605;0800;10,2917;
150605;0900;11,2167;
150605;1000;14,7333;
150605;1100;17,9333;
150605;1200;19,125;
150605;1300;20,1167;
150605;1400;21,0833;
150605;1500;21,5;
150605;1600;21,8917;
150605;1700;21,5417;
150605;1800;19,5;
150605;1900;18,0167;
150605;2000;16,625;
150605;2100;15,55;
150605;2200;14,5083;
150605;2300;13,425;
150606;0000;12,7;
150606;0100;12,775;
150606;0200;12,0417;
150606;0300;11,725;
150606;0400;10,9;
150606;0500;10,9167;
150606;0600;10,625;
150606;0700;9,84998;
150606;0800;9,26665;
150606;0900;10,825;
150606;1000;12,2667;
150606;1100;17,1667;
150606;1200;18,9833;
150606;1300;19,65;
150606;1400;19,5417;
150606;1500;19,125;
150606;1600;18,95;
150606;1700;18,2667;
150606;1800;16,6417;
150606;1900;15,8583;
150606;2000;15,8167;
150606;2100;15,825;
150606;2200;15,5667;
150606;2300;15,2333;
150607;0000;14,8167;
150607;0100;13,775;
150607;0200;12,8667;
150607;0300;12,0083;
150607;0400;11,9;
150607;0500;11,5583;
150607;0600;11,0917;
150607;0700;10,95;
150607;0800;10,8667;
150607;0900;11,725;
150607;1000;12,7667;
150607;1100;13,9333;
150607;1200;15,4167;
150607;1300;17,7333;
150607;1400;20,2917;
150607;1500;21,5167;
150607;1600;22,2917;
150607;1700;20,7583;
150607;1800;18,975;
150607;1900;17,3417;
150607;2000;15,9333;
150607;2100;14,9;
150607;2200;13,4417;
150607;2300;12,7167;
150608;0000;11,95;
150608;0100;11,125;
150608;0200;10,7833;
150608;0300;10,275;
150608;0400;10,525;
150608;0500;11,5667;
150608;0600;10,7417;
150608;0700;10,1417;
150608;0800;8,55832;
150608;0900;9,69165;
150608;1000;13,1917;
150608;1100;15,2833;
150608;1200;17,5917;
150608;1300;19,3083;
150608;1400;20,6333;
150608;1500;21,325;
150608;1600;21,2;
150608;1700;20,5917;
150608;1800;18,2083;
150608;1900;16,475;
150608;2000;15,425;
150608;2100;14,625;
150608;2200;13,3083;
150608;2300;12,2667;
150609;0000;11,95;
150609;0100;10,55;
150609;0200;9,74998;
150609;0300;9,05832;
150609;0400;9,51665;
150609;0500;9,73332;
150609;0600;9,71666;
150609;0700;9,46666;
150609;0800;8,99998;
150609;0900;10,0667;
150609;1000;12,025;
150609;1100;12,9083;
150609;1200;14,4667;
150609;1300;15,3;
150609;1400;15,6417;
150609;1500;16,375;
150609;1600;15,9333;
150609;1700;15,6167;
150609;1800;14,9417;
150609;1900;14,3917;
150609;2000;13,8417;
150609;2100;13,3417;
150609;2200;12,8583;
150609;2300;12,2417;
150610;0000;11,8583;
150610;0100;11,425;
150610;0200;10,35;
150610;0300;9,81665;
150610;0400;9,09166;
150610;0500;9,07498;
150610;0600;8,92499;
150610;0700;8,77498;
150610;0800;8,49165;
150610;0900;8,56665;
150610;1000;9,54166;
150610;1100;10,9833;
150610;1200;12,9917;
150610;1300;13,8333;
150610;1400;15,4;
150610;1500;16,575;
150610;1600;16,4417;
150610;1700;15,4083;
150610;1800;13,8833;
150610;1900;13,0417;
150610;2000;12,5417;
150610;2100;11,7667;
150610;2200;11,1917;
150610;2300;10,35;
150611;0000;9,81665;
150611;0100;8,96666;
150611;0200;8;
150611;0300;7,33333;
150611;0400;6,875;
150611;0500;6,05;
150611;0600;5,94166;
150611;0700;5,79166;
150611;0800;5,76665;
150611;0900;6,675;
150611;1000;10,0583;
150611;1100;11,6667;
150611;1200;13,3333;
150611;1300;15,0417;
150611;1400;16,5083;
150611;1500;17,9333;
150611;1600;17,7333;
150611;1700;17,6083;
150611;1800;15,8;
150611;1900;14,4333;
150611;2000;12,6167;
150611;2100;11,125;
150611;2200;9,89998;
150611;2300;9,53333;
150612;0000;8,96666;
150612;0100;8,91666;
150612;0200;7,66666;
150612;0300;7,65833;
150612;0400;7,20833;
150612;0500;6,25;
150612;0600;5,825;
150612;0700;6,225;
150612;0800;6,8;
150612;0900;7,7;
150612;1000;9;
150612;1100;13,0583;
150612;1200;13,9917;
150612;1300;15,3667;
150612;1400;16,325;
150612;1500;16,6417;
150612;1600;16,6833;
150612;1700;14,8917;
150612;1800;13,175;
150612;1900;11,8667;
150612;2000;11,1;
150612;2100;10,2583;
150612;2200;9,78333;
150612;2300;9,33333;
150613;0000;9,07498;
150613;0100;8,46666;
150613;0200;8,32498;
150613;0300;8,04166;
150613;0400;7,3;
150613;0500;7,38332;
150613;0600;7,28333;
150613;0700;6,49165;
150613;0800;6,60833;
150613;0900;6,61665;
150613;1000;8,51665;
150613;1100;10,075;
150613;1200;11,4417;
150613;1300;12,5417;
150613;1400;13,9833;
150613;1500;14,3083;
150613;1600;14,325;
150613;1700;14,3;
150613;1800;12,7917;
150613;1900;11,5833;
150613;2000;10,4917;
150613;2100;9,11665;
150613;2200;8,46666;
150613;2300;7,49165;
150614;0000;6,75832;
150614;0100;6,175;
150614;0200;6,14165;
150614;0300;6,03333;
150614;0400;4,79166;
150614;0500;5;
150614;0600;3,86667;
150614;0700;3,76667;
150614;0800;4,075;
150614;0900;4,8;
150614;1000;8,81665;
150614;1100;9,93332;
150614;1200;11,5083;
150614;1300;12,75;
150614;1400;14,0083;
150614;1500;14,8;
150614;1600;15,6;
150614;1700;15,8917;
150614;1800;14,025;
150614;1900;11,5167;
150614;2000;10,4417;
150614;2100;9,11665;
150614;2200;8,02498;
150614;2300;7,1;
150615;0000;6,94166;
150615;0100;6,39165;
150615;0200;5,64165;
150615;0300;5,49165;
150615;0400;5,16666;
150615;0500;4,625;
150615;0600;4,20833;
150615;0700;4,08333;
150615;0800;3,925;
150615;0900;4,94166;
150615;1000;8,53333;
150615;1100;12,0833;
150615;1200;14,1583;
150615;1300;15,5333;
150615;1400;17,5917;
150615;1500;18,6333;
150615;1600;18,9917;
150615;1700;19,2;
150615;1800;17,075;
150615;1900;14,2;
150615;2000;12,3917;
150615;2100;10,5;
150615;2200;9,35832;
150615;2300;8,30832;
150616;0000;7,55833;
150616;0100;6,77499;
150616;0200;6,35;
150616;0300;6,39999;
150616;0400;6,21666;
150616;0500;5,54166;
150616;0600;6,18333;
150616;0700;6,00832;
150616;0800;4,63332;
150616;0900;4,54166;
150616;1000;8,28333;
150616;1100;12,175;
150616;1200;13,85;
150616;1300;15,675;
150616;1400;17,025;
150616;1500;17,6667;
150616;1600;17,9417;
150616;1700;17,275;
150616;1800;15,05;
150616;1900;13,2333;
150616;2000;11,9417;
150616;2100;10,8583;
150616;2200;9,74165;
150616;2300;8,66666;
150617;0000;7,73333;
150617;0100;6,58333;
150617;0200;6,55;
150617;0300;5,85833;
150617;0400;5,51665;
150617;0500;5,08333;
150617;0600;4,8;
150617;0700;4,14165;
150617;0800;4,30833;
150617;0900;5,475;
150617;1000;9,34166;
150617;1100;10,9083;
150617;1200;12,9;
150617;1300;14,6667;
150617;1400;16,3167;
150617;1500;17,3167;
150617;1600;18,0333;
150617;1700;17,375;
150617;1800;15,6417;
150617;1900;13,275;
150617;2000;11,9167;
150617;2100;10,4583;
150617;2200;9,59998;
150617;2300;8,36665;
