FECHA (YYMMDD);HORA (HHMM);;
140219;1900;26,45;
140219;2000;22,7417;
140219;2100;20,6333;
140219;2200;19,75;
140219;2300;18,7583;
140220;0000;18,0167;
140220;0100;17,3083;
140220;0200;16,5583;
140220;0300;15,3;
140220;0400;14,4417;
140220;0500;13,95;
140220;0600;13,525;
140220;0700;13,275;
140220;0800;17,75;
140220;0900;20,7333;
140220;1000;23,525;
140220;1100;25,525;
140220;1200;26,6667;
140220;1300;29,1667;
140220;1400;30,2667;
140220;1500;30,4333;
140220;1600;30,5917;
140220;1700;30,2667;
140220;1800;29,2917;
140220;1900;27,8583;
140220;2000;24,8417;
140220;2100;22,5417;
140220;2200;21,3083;
140220;2300;20,4167;
140221;0000;19,3917;
140221;0100;18,1;
140221;0200;17,1667;
140221;0300;16,5833;
140221;0400;15,3833;
140221;0500;14,575;
140221;0600;14,0917;
140221;0700;14,525;
140221;0800;18,8833;
140221;0900;22,2667;
140221;1000;24,55;
140221;1100;26,4583;
140221;1200;27,9917;
140221;1300;28,8417;
140221;1400;30,2583;
140221;1500;30,8917;
140221;1600;30,5833;
140221;1700;30,525;
140221;1800;29,775;
140221;1900;28,1;
140221;2000;24,625;
140221;2100;22,3583;
140221;2200;20,9167;
140221;2300;19,7167;
140222;0000;18,6917;
140222;0100;17,5;
140222;0200;16,75;
140222;0300;15,0583;
140222;0400;13,8583;
140222;0500;13,5583;
140222;0600;13,1417;
140222;0700;13,225;
140222;0800;18,4333;
140222;0900;21,725;
140222;1000;24,0667;
140222;1100;26,8083;
140222;1200;28,6667;
140222;1300;30,525;
140222;1400;31,5083;
140222;1500;32,4667;
140222;1600;32,3583;
140222;1700;31,775;
140222;1800;30,1083;
140222;1900;27,3333;
140222;2000;23,6917;
140222;2100;21,7083;
140222;2200;20,25;
140222;2300;18,4083;
140223;0000;17,3667;
140223;0100;16,3417;
140223;0200;15,1667;
140223;0300;14,0333;
140223;0400;13,3917;
140223;0500;12,5167;
140223;0600;11,675;
140223;0700;11,5333;
140223;0800;15,875;
140223;0900;19,0333;
140223;1000;22,1083;
140223;1100;23,7917;
140223;1200;24,1333;
140223;1300;25,225;
140223;1400;25,8417;
140223;1500;26,625;
140223;1600;25,85;
140223;1700;25,0083;
140223;1800;24,8833;
140223;1900;22,5083;
140223;2000;18,9333;
140223;2100;16,525;
140223;2200;14,9;
140223;2300;13,3;
140224;0000;12,2167;
140224;0100;11,4;
140224;0200;10,7583;
140224;0300;10,3167;
140224;0400;9,84998;
140224;0500;9,54166;
140224;0600;9,34166;
140224;0700;9,27498;
140224;0800;10,7833;
140224;0900;12,1167;
140224;1000;14,1417;
140224;1100;15,2583;
140224;1200;17,3417;
140224;1300;18,5083;
140224;1400;18,6;
140224;1500;19,0917;
140224;1600;19,6417;
140224;1700;19,1417;
140224;1800;18,6917;
140224;1900;17,0083;
140224;2000;14,7833;
140224;2100;13,775;
140224;2200;13,5417;
140224;2300;13,45;
140225;0000;13,7333;
140225;0100;14,0333;
140225;0200;14,075;
140225;0300;13,9667;
140225;0400;13,3833;
140225;0500;13,0333;
140225;0600;12,8;
140225;0700;12,1917;
140225;0800;13,7167;
140225;0900;14,7417;
140225;1000;16,0583;
140225;1100;17,5667;
140225;1200;21,3;
140225;1300;22,0417;
140225;1400;23,7167;
140225;1500;23,8667;
140225;1600;26,3583;
140225;1700;26,7417;
140225;1800;27,0167;
140225;1900;26,4083;
140225;2000;22,65;
140225;2100;20,1917;
140225;2200;18,5;
140225;2300;17,2417;
140226;0000;16,0417;
140226;0100;15,4083;
140226;0200;14,8;
140226;0300;13,675;
140226;0400;13,0917;
140226;0500;12,4083;
140226;0600;12,3583;
140226;0700;12,55;
140226;0800;16,8333;
140226;0900;20,475;
140226;1000;24,3333;
140226;1100;26,5083;
140226;1200;29,325;
140226;1300;30,825;
140226;1400;31,4917;
140226;1500;32,3833;
140226;1600;32,9666;
140226;1700;32,9;
140226;1800;32,5833;
140226;1900;30,7167;
140226;2000;26,2167;
140226;2100;23,3917;
140226;2200;21,9333;
140226;2300;20,9417;
140227;0000;19,65;
140227;0100;17,4917;
140227;0200;16,4917;
140227;0300;15,4333;
140227;0400;14,5083;
140227;0500;13,5083;
140227;0600;12,9917;
140227;0700;12,7333;
140227;0800;18,175;
140227;0900;22,1833;
140227;1000;24,075;
140227;1100;26,9083;
140227;1200;29,225;
140227;1300;30,7;
140227;1400;31,2583;
140227;1500;31,4417;
140227;1600;30,8917;
140227;1700;29,4417;
140227;1800;27,4083;
140227;1900;23,5667;
140227;2000;20,5;
140227;2100;18,9083;
140227;2200;17,325;
140227;2300;16,3333;
140228;0000;15,3917;
140228;0100;13,7;
140228;0200;11,9083;
140228;0300;11,375;
140228;0400;11,3083;
140228;0500;11,1;
140228;0600;10,9083;
140228;0700;10,7333;
140228;0800;12,8833;
140228;0900;15,4333;
140228;1000;19,6917;
140228;1100;21,875;
140228;1200;24,7333;
140228;1300;26,0166;
140228;1400;26,35;
140228;1500;26,8583;
140228;1600;26,75;
140228;1700;26,3833;
140228;1800;25,5583;
140228;1900;23,3667;
140228;2000;19,9583;
140228;2100;17,475;
140228;2200;16,8833;
140228;2300;16,5167;
140301;0000;15,325;
140301;0100;13,525;
140301;0200;12,7167;
140301;0300;12,4083;
140301;0400;11,8583;
140301;0500;11,0333;
140301;0600;10,55;
140301;0700;10,3833;
140301;0800;12,6;
140301;0900;16,0583;
140301;1000;16,9333;
140301;1100;16,4583;
140301;1200;19,0417;
140301;1300;21,4417;
140301;1400;22,85;
140301;1500;22,575;
140301;1600;21,2917;
140301;1700;20,1667;
140301;1800;19,2917;
140301;1900;18,625;
140301;2000;17,0417;
140301;2100;16,025;
140301;2200;15,3833;
140301;2300;14,725;
140302;0000;14,0333;
140302;0100;13,15;
140302;0200;12,175;
140302;0300;11,6417;
140302;0400;11,1917;
140302;0500;10,775;
140302;0600;10,2583;
140302;0700;9,89998;
140302;0800;12,1583;
140302;0900;14,575;
140302;1000;16,925;
140302;1100;20,0917;
140302;1200;23,4917;
140302;1300;24,875;
140302;1400;25,7333;
140302;1500;26,175;
140302;1600;26,275;
140302;1700;25,6833;
140302;1800;24,5917;
140302;1900;22,2583;
140302;2000;19,2;
140302;2100;17,8083;
140302;2200;17,2917;
140302;2300;16,5833;
140303;0000;15,6583;
140303;0100;14,7417;
140303;0200;13,3917;
140303;0300;12,175;
140303;0400;11,225;
140303;0500;10,7667;
140303;0600;10,1083;
140303;0700;9,575;
140303;0800;11,55;
140303;0900;16,225;
140303;1000;18,0917;
140303;1100;21,2;
140303;1200;23,7833;
140303;1300;25,4083;
140303;1400;26,3917;
140303;1500;26,8583;
140303;1600;26,6417;
140303;1700;26,55;
140303;1800;25,3833;
140303;1900;23,5083;
140303;2000;20,45;
140303;2100;18,6417;
140303;2200;17,5417;
140303;2300;16,7333;
140304;0000;15,7333;
140304;0100;14,925;
140304;0200;13,55;
140304;0300;12,5667;
140304;0400;11,8917;
140304;0500;11,525;
140304;0600;11,0667;
140304;0700;10,675;
140304;0800;13,8083;
140304;0900;17,8417;
140304;1000;19,225;
140304;1100;22,2;
140304;1200;24,525;
140304;1300;25,8167;
140304;1400;27,1917;
140304;1500;27,5917;
140304;1600;27,7167;
140304;1700;27,2917;
140304;1800;26,3833;
140304;1900;24,425;
140304;2000;21,4583;
140304;2100;19,5;
140304;2200;18,4167;
140304;2300;17,4583;
140305;0000;16,4583;
140305;0100;15,5833;
140305;0200;14,9333;
140305;0300;14,1917;
140305;0400;13,2333;
140305;0500;12,45;
140305;0600;12,25;
140305;0700;12,15;
140305;0800;15,3667;
140305;0900;19,0083;
140305;1000;22,2583;
140305;1100;24,2333;
140305;1200;25,7583;
140305;1300;27,775;
140305;1400;28,8083;
140305;1500;29,8333;
140305;1600;29,6;
140305;1700;28,5417;
140305;1800;27,225;
140305;1900;24,6667;
140305;2000;21,9917;
140305;2100;20,4833;
140305;2200;19,5167;
140305;2300;18,6917;
140306;0000;17,8917;
140306;0100;17,05;
140306;0200;16,5167;
140306;0300;15,0667;
140306;0400;14,2167;
140306;0500;13,4167;
140306;0600;13,0917;
140306;0700;12,575;
140306;0800;16,0583;
140306;0900;20,9333;
140306;1000;21,7917;
140306;1100;24,5917;
140306;1200;26,4;
140306;1300;28,6667;
140306;1400;30,2417;
140306;1500;30,625;
140306;1600;30,8333;
140306;1700;30,8917;
140306;1800;30,1833;
140306;1900;27,9833;
140306;2000;24,7583;
140306;2100;22,475;
140306;2200;20,725;
140306;2300;18,9917;
140307;0000;17,8667;
140307;0100;17,0917;
140307;0200;15,8083;
140307;0300;15,3;
140307;0400;14,4833;
140307;0500;13,725;
140307;0600;13,325;
140307;0700;12,775;
140307;0800;16,7417;
140307;0900;21,475;
140307;1000;23,9167;
140307;1100;26,8583;
140307;1200;29,475;
140307;1300;31,8417;
140307;1400;32,3166;
140307;1500;32,7083;
140307;1600;32,2916;
140307;1700;31,5833;
140307;1800;30,3917;
140307;1900;28,7833;
140307;2000;25,1583;
140307;2100;22,9833;
140307;2200;21,3833;
140307;2300;19,9167;
140308;0000;18,9;
140308;0100;17,7917;
140308;0200;16,8083;
140308;0300;15,425;
140308;0400;14,7833;
140308;0500;14,65;
140308;0600;13,6917;
140308;0700;13,4417;
140308;0800;;
140308;0900;;
140308;1000;;
140308;1100;;
140308;1200;28,775;
140308;1300;29,5;
140308;1400;30,675;
140308;1500;31,5;
140308;1600;32,1916;
140308;1700;31,8083;
140308;1800;30,975;
140308;1900;28,6167;
140308;2000;24,9083;
140308;2100;22,325;
140308;2200;20,125;
140308;2300;18,9917;
140309;0000;17,9583;
140309;0100;17,1583;
140309;0200;16,025;
140309;0300;14,9583;
140309;0400;13,975;
140309;0500;13,625;
140309;0600;13,2417;
140309;0700;12,6083;
140309;0800;15,8833;
140309;0900;18,9167;
140309;1000;21,1917;
140309;1100;23,125;
140309;1200;25,3917;
140309;1300;26,4833;
140309;1400;27,4417;
140309;1500;27,6417;
140309;1600;27,85;
140309;1700;27,6083;
140309;1800;26,2667;
140309;1900;24,275;
140309;2000;21,9417;
140309;2100;19,55;
140309;2200;18,1333;
140309;2300;17,4833;
140310;0000;17,1083;
140310;0100;17,375;
140310;0200;17,5167;
140310;0300;16,8583;
140310;0400;16,55;
140310;0500;15,7;
140310;0600;15,3833;
140310;0700;15,3583;
140310;0800;16,1833;
140310;0900;17,9167;
140310;1000;19,725;
140310;1100;22,5917;
140310;1200;23,5583;
140310;1300;25,8417;
140310;1400;27,625;
140310;1500;27,2167;
140310;1600;26,8;
140310;1700;26,5583;
140310;1800;25,2917;
140310;1900;23,4;
140310;2000;20,7833;
140310;2100;18,9;
140310;2200;17,1083;
140310;2300;15,7333;
140311;0000;14,3333;
140311;0100;13,45;
140311;0200;12,8583;
140311;0300;12,1417;
140311;0400;11,2667;
140311;0500;10,9667;
140311;0600;10,375;
140311;0700;10,3667;
140311;0800;14,8833;
140311;0900;19,4;
140311;1000;20,8917;
140311;1100;23,0667;
140311;1200;25,6333;
140311;1300;26,925;
140311;1400;27,9167;
140311;1500;28,2333;
140311;1600;28,6583;
140311;1700;28,5167;
140311;1800;27,375;
140311;1900;25,4167;
140311;2000;21,8083;
140311;2100;19,5417;
140311;2200;18,5833;
140311;2300;17,7833;
140312;0000;16,8583;
140312;0100;15,9917;
140312;0200;14,6;
140312;0300;13,925;
140312;0400;12,9917;
140312;0500;12,4083;
140312;0600;11,825;
140312;0700;11,6417;
140312;0800;14,3333;
140312;0900;18,3;
140312;1000;20,3333;
140312;1100;23,825;
140312;1200;26,3;
140312;1300;27,3167;
140312;1400;28,4333;
140312;1500;28,8667;
140312;1600;29,0667;
140312;1700;28,8333;
140312;1800;27,975;
140312;1900;24,8583;
140312;2000;21,25;
140312;2100;19,2833;
140312;2200;18,5583;
140312;2300;17,9167;
140313;0000;17,0083;
140313;0100;16,4917;
140313;0200;15,125;
140313;0300;14,3083;
140313;0400;13,1833;
140313;0500;12,425;
140313;0600;11,7667;
140313;0700;11,525;
140313;0800;13,8417;
140313;0900;18,7917;
140313;1000;19,9167;
140313;1100;21,9583;
140313;1200;24,1333;
140313;1300;25,1;
140313;1400;25,6417;
140313;1500;25,2583;
140313;1600;24,7917;
140313;1700;23,05;
140313;1800;21,2917;
140313;1900;19,3;
140313;2000;17,0417;
140313;2100;15,8167;
140313;2200;15,2917;
140313;2300;14,4833;
140314;0000;12,9417;
140314;0100;11,725;
140314;0200;10,4917;
140314;0300;10,275;
140314;0400;10,4417;
140314;0500;10,45;
140314;0600;10,2;
140314;0700;10;
140314;0800;10,7333;
140314;0900;12,5333;
140314;1000;15,4917;
140314;1100;18,725;
140314;1200;20,9917;
140314;1300;22,0667;
140314;1400;21,7;
140314;1500;22,5417;
140314;1600;23,4;
140314;1700;23,1667;
140314;1800;22,5333;
140314;1900;20,5333;
140314;2000;18,2;
140314;2100;16,3667;
140314;2200;15,3667;
140314;2300;14,3667;
140315;0000;13,6333;
140315;0100;13,375;
140315;0200;12,3083;
140315;0300;11,6833;
140315;0400;11,2083;
140315;0500;10,6833;
140315;0600;10,6583;
140315;0700;10,9083;
140315;0800;11,9417;
140315;0900;13,6417;
140315;1000;15,875;
140315;1100;16,6583;
140315;1200;20,1333;
140315;1300;23,2;
140315;1400;24,85;
140315;1500;27,0833;
140315;1600;27,1083;
140315;1700;26,15;
140315;1800;25,0333;
140315;1900;21,9583;
140315;2000;19,2167;
140315;2100;17,5167;
140315;2200;16,475;
140315;2300;15,4333;
140316;0000;14,5667;
140316;0100;13,4833;
140316;0200;13,3;
140316;0300;12,6917;
140316;0400;12,7083;
140316;0500;12,5083;
140316;0600;12,5917;
140316;0700;11,8417;
140316;0800;12,7583;
140316;0900;17,6333;
140316;1000;20,325;
140316;1100;22,1667;
140316;1200;24,4583;
140316;1300;25,7167;
140316;1400;26,6083;
140316;1500;27,2083;
140316;1600;27,275;
140316;1700;27,2;
140316;1800;26,3083;
140316;1900;23,5167;
140316;2000;20,9833;
140316;2100;19,2083;
140316;2200;18,3417;
140316;2300;16,8667;
140317;0000;15,6;
140317;0100;15,4167;
140317;0200;14,725;
140317;0300;13,8833;
140317;0400;12,4333;
140317;0500;11,725;
140317;0600;11,8;
140317;0700;11,4917;
140317;0800;14,1333;
140317;0900;19,3167;
140317;1000;21,05;
140317;1100;23,0917;
140317;1200;25,5917;
140317;1300;28;
140317;1400;29,8;
140317;1500;29,9083;
140317;1600;29,5583;
140317;1700;28,5833;
140317;1800;26,8083;
140317;1900;24,275;
140317;2000;21,925;
140317;2100;20,0583;
140317;2200;18,7;
140317;2300;17,5667;
140318;0000;16,3667;
140318;0100;15,55;
140318;0200;14,4833;
140318;0300;13,9667;
140318;0400;13,2667;
140318;0500;12,975;
140318;0600;11,8833;
140318;0700;11,6;
140318;0800;13,7167;
140318;0900;18,6333;
140318;1000;20,55;
140318;1100;22,7833;
140318;1200;24,75;
140318;1300;26,2083;
140318;1400;26,55;
140318;1500;26,725;
140318;1600;25,4;
140318;1700;23,9917;
140318;1800;22,35;
140318;1900;19,9083;
140318;2000;18,3417;
140318;2100;17,15;
140318;2200;16,275;
140318;2300;15,7417;
140319;0000;14,9583;
140319;0100;13,9417;
140319;0200;12,9417;
140319;0300;12,45;
140319;0400;11,6667;
140319;0500;10,3583;
140319;0600;9,68332;
140319;0700;9,65833;
140319;0800;11,8167;
140319;0900;16,4083;
140319;1000;18,5917;
140319;1100;21,425;
140319;1200;24,2083;
140319;1300;26,0083;
140319;1400;27,2;
140319;1500;27,6917;
140319;1600;27,275;
140319;1700;26,5083;
140319;1800;25,4583;
140319;1900;22,55;
140319;2000;20,1;
140319;2100;18,6;
140319;2200;17,4;
140319;2300;16,1667;
140320;0000;15,6833;
140320;0100;14,8;
140320;0200;14,1667;
140320;0300;13,5083;
140320;0400;13,2917;
140320;0500;13,0583;
140320;0600;12,65;
140320;0700;12,2;
140320;0800;14,1917;
140320;0900;19,5833;
140320;1000;21,4833;
140320;1100;24,725;
140320;1200;27,4167;
140320;1300;29,1083;
140320;1400;29,7583;
140320;1500;30,4917;
140320;1600;30,4667;
140320;1700;29,8417;
140320;1800;28,7417;
140320;1900;26,0583;
140320;2000;23,0083;
140320;2100;20,9083;
140320;2200;19,575;
140320;2300;18,425;
140321;0000;17,4417;
140321;0100;16,2;
140321;0200;15,0583;
140321;0300;14,175;
140321;0400;13,7583;
140321;0500;13,5583;
140321;0600;12,7083;
140321;0700;12,3167;
140321;0800;14,9583;
140321;0900;20,8417;
140321;1000;23;
140321;1100;25,6917;
140321;1200;27,3917;
140321;1300;29,3583;
140321;1400;30,875;
140321;1500;31,5;
140321;1600;31,6333;
140321;1700;31,2167;
140321;1800;30,4167;
140321;1900;28,0667;
140321;2000;24,7833;
140321;2100;21,7;
140321;2200;20,7167;
140321;2300;19,35;
140322;0000;18,2666;
140322;0100;16,5417;
140322;0200;15,3667;
140322;0300;14,5917;
140322;0400;13,9917;
140322;0500;13,6;
140322;0600;13,1917;
140322;0700;13,2583;
140322;0800;14,9917;
140322;0900;21,0167;
140322;1000;25,9;
140322;1100;28,325;
140322;1200;30,9167;
140322;1300;32,7416;
140322;1400;33,6166;
140322;1500;34,2416;
140322;1600;34,0667;
140322;1700;32,1916;
140322;1800;29,3083;
140322;1900;25,2667;
140322;2000;22,1417;
140322;2100;19,9667;
140322;2200;19,6083;
140322;2300;17,4;
140323;0000;16,2083;
140323;0100;15,0833;
140323;0200;14,6333;
140323;0300;13,6083;
140323;0400;12,85;
140323;0500;12,6833;
140323;0600;12,3917;
140323;0700;11,8;
140323;0800;13,7917;
140323;0900;17,4833;
140323;1000;19,8;
140323;1100;22,6417;
140323;1200;26,025;
140323;1300;28,2917;
140323;1400;28,675;
140323;1500;28,05;
140323;1600;27,75;
140323;1700;26,6333;
140323;1800;25,0583;
140323;1900;21,6583;
140323;2000;18,8417;
140323;2100;17,55;
140323;2200;16,3083;
140323;2300;15,2;
140324;0000;13,9167;
140324;0100;13,1417;
140324;0200;12,375;
140324;0300;11,7083;
140324;0400;11,5;
140324;0500;11,2833;
140324;0600;11,1333;
140324;0700;11,1583;
140324;0800;12,425;
140324;0900;16,6917;
140324;1000;20,3083;
140324;1100;22,7916;
140324;1200;25,4417;
140324;1300;26,9167;
140324;1400;27,1083;
140324;1500;26,8917;
140324;1600;26,3083;
140324;1700;25,775;
140324;1800;24,275;
140324;1900;21,4083;
140324;2000;18,875;
140324;2100;17,4833;
140324;2200;16,425;
140324;2300;15,1667;
140325;0000;14,15;
140325;0100;13,4583;
140325;0200;12,625;
140325;0300;11,7;
140325;0400;10,8833;
140325;0500;10,5417;
140325;0600;10,0667;
140325;0700;10,025;
140325;0800;11,1;
140325;0900;15,1833;
140325;1000;18,425;
140325;1100;21,975;
140325;1200;24,9583;
140325;1300;26,7667;
140325;1400;28,6667;
140325;1500;28,3;
140325;1600;28,65;
140325;1700;28,2083;
140325;1800;26,1667;
140325;1900;22,8083;
140325;2000;19,5833;
140325;2100;17,9417;
140325;2200;17,0083;
140325;2300;16,1333;
140326;0000;14,9667;
140326;0100;13,65;
140326;0200;12,1667;
140326;0300;10,8833;
140326;0400;9,90833;
140326;0500;9,13332;
140326;0600;8,74998;
140326;0700;8,32498;
140326;0800;8,54999;
140326;0900;10,0917;
140326;1000;12,5333;
140326;1100;15,3917;
140326;1200;17,775;
140326;1300;20,175;
140326;1400;21,7833;
140326;1500;22,625;
140326;1600;22,4;
140326;1700;22,175;
140326;1800;21,1083;
140326;1900;18,1083;
140326;2000;15,4083;
140326;2100;13,9167;
140326;2200;12,7667;
140326;2300;11,8667;
140327;0000;11,1333;
140327;0100;10,3917;
140327;0200;9,84998;
140327;0300;9,31665;
140327;0400;8,75832;
140327;0500;8,23332;
140327;0600;8,09166;
140327;0700;8,19165;
140327;0800;8,59166;
140327;0900;9,36665;
140327;1000;10,4083;
140327;1100;13,0167;
140327;1200;15,8667;
140327;1300;18,0833;
140327;1400;20,8;
140327;1500;21,8;
140327;1600;21,2666;
140327;1700;20,8;
140327;1800;19,8167;
140327;1900;17,05;
140327;2000;15,1;
140327;2100;13,7417;
140327;2200;12,7083;
140327;2300;11,8333;
140328;0000;10,9917;
140328;0100;10,3333;
140328;0200;9,48332;
140328;0300;9,13332;
140328;0400;8,61665;
140328;0500;8,27498;
140328;0600;8,13332;
140328;0700;8,04999;
140328;0800;8,99998;
140328;0900;13,275;
140328;1000;15,5417;
140328;1100;17,9583;
140328;1200;19,6333;
140328;1300;21,8083;
140328;1400;23,3667;
140328;1500;23,8333;
140328;1600;24,1583;
140328;1700;24,1666;
140328;1800;23,1833;
140328;1900;20,0083;
140328;2000;17,2083;
140328;2100;15,2583;
140328;2200;13,6167;
140328;2300;12,15;
140329;0000;10,9;
140329;0100;10,1333;
140329;0200;9,35832;
140329;0300;8,79166;
140329;0400;8,16666;
140329;0500;8,04166;
140329;0600;8,20833;
140329;0700;8,25832;
140329;0800;8,19998;
140329;0900;8,875;
140329;1000;9,70833;
140329;1100;10,875;
140329;1200;13,6333;
140329;1300;16,3333;
140329;1400;18,25;
140329;1500;19,7833;
140329;1600;19,85;
140329;1700;19,95;
140329;1800;18,8083;
140329;1900;15,9333;
140329;2000;13;
140329;2100;12,45;
140329;2200;12,4583;
140329;2300;12,4333;
140330;0000;12,8083;
140330;0100;13,2;
140330;0200;12,9;
140330;0300;11,6333;
140330;0400;11,4083;
140330;0500;11,4583;
140330;0600;11,7083;
140330;0700;10,8667;
140330;0800;10,3333;
140330;0900;11,675;
140330;1000;14,1667;
140330;1100;16,625;
140330;1200;18,9167;
140330;1300;19,7167;
140330;1400;20,575;
140330;1500;21,3417;
140330;1600;20,75;
140330;1700;19,6917;
140330;1800;18,5333;
140330;1900;16,0667;
140330;2000;14,7167;
140330;2100;13,9083;
140330;2200;13,5083;
140330;2300;12,8333;
140331;0000;11,3583;
140331;0100;10,5583;
140331;0200;9,42499;
140331;0300;8,44998;
140331;0400;7,83333;
140331;0500;7,39165;
140331;0600;6,95;
140331;0700;7,625;
140331;0800;8,40833;
140331;0900;10,8583;
140331;1000;13,9417;
140331;1100;17;
140331;1200;18,1167;
140331;1300;19,7583;
140331;1400;19,95;
140331;1500;20,1083;
140331;1600;20,2917;
140331;1700;20,2;
140331;1800;20,425;
140331;1900;19,0417;
140331;2000;16,9417;
140331;2100;15,4333;
140331;2200;13,6;
140331;2300;12,4833;
140401;0000;11,5417;
140401;0100;10,7417;
140401;0200;10,0667;
140401;0300;9,52498;
140401;0400;9,08333;
140401;0500;8,54999;
140401;0600;8,30832;
140401;0700;8,35832;
140401;0800;10,1667;
140401;0900;15,5333;
140401;1000;18,1;
140401;1100;20,2167;
140401;1200;22,55;
140401;1300;25,0333;
140401;1400;25,2;
140401;1500;26,15;
140401;1600;26,025;
140401;1700;25,7083;
140401;1800;24,35;
140401;1900;21,2333;
140401;2000;18,7333;
140401;2100;17,0333;
140401;2200;15,675;
140401;2300;14,725;
140402;0000;13,4833;
140402;0100;12,7917;
140402;0200;11,875;
140402;0300;11,6167;
140402;0400;10,8417;
140402;0500;10,1417;
140402;0600;9,55832;
140402;0700;8,62498;
140402;0800;10,25;
140402;0900;16,3333;
140402;1000;18,1833;
140402;1100;20,0333;
140402;1200;21,225;
140402;1300;22,5583;
140402;1400;22,725;
140402;1500;23,275;
140402;1600;22,7667;
140402;1700;22,0917;
140402;1800;21,45;
140402;1900;18,5583;
