FECHA (YYMMDD);HORA (HHMM);;
150621;1300;17,25;
150621;1400;18,5583;
150621;1500;18,1583;
150621;1600;18,3833;
150621;1700;17,6167;
150621;1800;16,1583;
150621;1900;14,8333;
150621;2000;13,2417;
150621;2100;11,8167;
150621;2200;11,3333;
150621;2300;10,475;
150622;0000;9,75;
150622;0100;9,625;
150622;0200;9,16666;
150622;0300;8,39998;
150622;0400;7,86665;
150622;0500;7,1;
150622;0600;6,45833;
150622;0700;5,00832;
150622;0800;5,02499;
150622;0900;4,74165;
150622;1000;6,88332;
150622;1100;10,9333;
150622;1200;13,1417;
150622;1300;17,2;
150622;1400;19,6583;
150622;1500;19,525;
150622;1600;20,6333;
150622;1700;20,825;
150622;1800;17,575;
150622;1900;13,5083;
150622;2000;11,1333;
150622;2100;10,0167;
150622;2200;8,31665;
150622;2300;7,125;
150623;0000;6,76665;
150623;0100;5,49165;
150623;0200;5,36665;
150623;0300;4;
150623;0400;4,075;
150623;0500;3,875;
150623;0600;3,73333;
150623;0700;3,46667;
150623;0800;3,875;
150623;0900;3,58333;
150623;1000;6,64165;
150623;1100;9,69165;
150623;1200;11,875;
150623;1300;11,2;
150623;1400;12,775;
150623;1500;14,375;
150623;1600;14,175;
150623;1700;16,0917;
150623;1800;13,3667;
150623;1900;10,6667;
150623;2000;8,75;
150623;2100;7,66666;
150623;2200;7,01665;
150623;2300;6,61665;
150624;0000;6,60833;
150624;0100;5,7;
150624;0200;4,31666;
150624;0300;3,21667;
150624;0400;2,825;
150624;0500;2,59167;
150624;0600;2,30833;
150624;0700;2,18333;
150624;0800;1,80833;
150624;0900;2,15;
150624;1000;5,41666;
150624;1100;8,10832;
150624;1200;11,2667;
150624;1300;13,4333;
150624;1400;14,4167;
150624;1500;15,4917;
150624;1600;16,4833;
150624;1700;15,9333;
150624;1800;14,2667;
150624;1900;12,5583;
150624;2000;11,7333;
150624;2100;10,6583;
150624;2200;9,32498;
150624;2300;8,56665;
150625;0000;7,44166;
150625;0100;6,84166;
150625;0200;5,61665;
150625;0300;4,91666;
150625;0400;4,325;
150625;0500;3,68333;
150625;0600;3,05833;
150625;0700;2,85833;
150625;0800;3,04167;
150625;0900;3,55;
150625;1000;6,25;
150625;1100;9,99165;
150625;1200;14,275;
150625;1300;16,975;
150625;1400;18,0167;
150625;1500;18,6;
150625;1600;18,85;
150625;1700;18,8916;
150625;1800;16,8583;
150625;1900;13,975;
150625;2000;12,1583;
150625;2100;11,125;
150625;2200;9,84166;
150625;2300;8,69165;
150626;0000;7,52499;
150626;0100;6,80833;
150626;0200;5,71666;
150626;0300;5,2;
150626;0400;4,125;
150626;0500;3,49166;
150626;0600;2,95;
150626;0700;2,05833;
150626;0800;1,69167;
150626;0900;3,125;
150626;1000;7,88332;
150626;1100;11,6667;
150626;1200;15,5;
150626;1300;17,8;
150626;1400;19,4583;
150626;1500;20,8833;
150626;1600;21,95;
150626;1700;21,3583;
150626;1800;18,3667;
150626;1900;15,225;
150626;2000;13,9417;
150626;2100;11,6833;
150626;2200;10,7667;
150626;2300;8,86665;
150627;0000;8,22498;
150627;0100;6,575;
150627;0200;6,33333;
150627;0300;4,375;
150627;0400;4,09166;
150627;0500;3,70833;
150627;0600;3,15;
150627;0700;2,86666;
150627;0800;2,8;
150627;0900;3,05833;
150627;1000;6,46666;
150627;1100;11,125;
150627;1200;16,3917;
150627;1300;19,0583;
150627;1400;20,475;
150627;1500;21,375;
150627;1600;22,1833;
150627;1700;20,8417;
150627;1800;17,775;
150627;1900;14,3833;
150627;2000;12,5417;
150627;2100;11,8;
150627;2200;11,0833;
150627;2300;11,225;
150628;0000;9,10832;
150628;0100;8,48332;
150628;0200;7,14165;
150628;0300;6,25832;
150628;0400;5,95833;
150628;0500;5,08333;
150628;0600;3,85833;
150628;0700;3,35;
150628;0800;3,15833;
150628;0900;4,64999;
150628;1000;8,12498;
150628;1100;10,8083;
150628;1200;15,1583;
150628;1300;18,2833;
150628;1400;18,6833;
150628;1500;19,2667;
150628;1600;19,9333;
150628;1700;19,1583;
150628;1800;16,5167;
150628;1900;12,9667;
150628;2000;11,2417;
150628;2100;10,3333;
150628;2200;9,78333;
150628;2300;8,15833;
150629;0000;6,58333;
150629;0100;5,725;
150629;0200;4,075;
150629;0300;3,75;
150629;0400;2,55;
150629;0500;2,05;
150629;0600;1,24167;
150629;0700;0,708333;
150629;0800;0,825;
150629;0900;2,25833;
150629;1000;7,06666;
150629;1100;11,0333;
150629;1200;13,9167;
150629;1300;14,5333;
150629;1400;16,5667;
150629;1500;17,2917;
150629;1600;18,875;
150629;1700;18,0333;
150629;1800;15,3167;
150629;1900;12,7167;
150629;2000;11,6333;
150629;2100;10,8583;
150629;2200;9,83333;
150629;2300;8,35832;
150630;0000;6,35;
150630;0100;5,90833;
150630;0200;4,575;
150630;0300;4,26665;
150630;0400;3,09166;
150630;0500;3,325;
150630;0600;4,325;
150630;0700;4,15833;
150630;0800;3,55833;
150630;0900;4,06667;
150630;1000;6,83333;
150630;1100;11,7917;
150630;1200;12,0333;
150630;1300;13,5417;
150630;1400;14,2;
150630;1500;15,7917;
150630;1600;17,3167;
150630;1700;17,65;
150630;1800;15,5667;
150630;1900;13,325;
150630;2000;11,7833;
150630;2100;10,15;
150630;2200;8,49165;
150630;2300;7,73333;
150701;0000;6,34166;
150701;0100;6,11665;
150701;0200;6,03333;
150701;0300;6,19166;
150701;0400;6,28333;
150701;0500;6,04166;
150701;0600;5,95833;
150701;0700;5,69166;
150701;0800;5,76665;
150701;0900;6,19166;
150701;1000;7,89999;
150701;1100;12,1083;
150701;1200;13,2417;
150701;1300;15,5583;
150701;1400;16,4667;
150701;1500;17;
150701;1600;15,725;
150701;1700;14,05;
150701;1800;13,0917;
150701;1900;12,3333;
150701;2000;10,95;
150701;2100;9,52498;
150701;2200;8,57498;
150701;2300;8,31665;
150702;0000;7,68333;
150702;0100;7,13332;
150702;0200;7,23333;
150702;0300;6,8;
150702;0400;6,625;
150702;0500;6,44167;
150702;0600;6,33333;
150702;0700;6,34998;
150702;0800;6,23333;
150702;0900;6,76665;
150702;1000;8,65833;
150702;1100;10,9;
150702;1200;14,0833;
150702;1300;17,3;
150702;1400;18,0583;
150702;1500;18,3833;
150702;1600;18,3417;
150702;1700;17,5;
150702;1800;15,1417;
150702;1900;12,8833;
150702;2000;11,175;
150702;2100;10,3667;
150702;2200;8,75832;
150702;2300;7,56666;
150703;0000;6,76665;
150703;0100;5,74165;
150703;0200;5,35833;
150703;0300;3,825;
150703;0400;3,425;
150703;0500;3,125;
150703;0600;2,05833;
150703;0700;1,46667;
150703;0800;1,06667;
150703;0900;2,19167;
150703;1000;6,74165;
150703;1100;9,125;
150703;1200;12,1917;
150703;1300;15,7167;
150703;1400;17,9667;
150703;1500;19,5;
150703;1600;20,1833;
150703;1700;19,9083;
150703;1800;17,2083;
150703;1900;14;
150703;2000;10,95;
150703;2100;10,2917;
150703;2200;8,61665;
150703;2300;6,77499;
150704;0000;6,43333;
150704;0100;4,79166;
150704;0200;3,18333;
150704;0300;2,80833;
150704;0400;2,16667;
150704;0500;0,983333;
150704;0600;1,1;
150704;0700;1,01667;
150704;0800;1,63333;
150704;0900;1,825;
150704;1000;4,43333;
150704;1100;10,2417;
150704;1200;15,025;
150704;1300;17,1667;
150704;1400;18,3167;
150704;1500;18,85;
150704;1600;18,8417;
150704;1700;17,7083;
150704;1800;14,9917;
150704;1900;11,9583;
150704;2000;9,94998;
150704;2100;9,12498;
150704;2200;9,09998;
150704;2300;8,70833;
150705;0000;7,76665;
150705;0100;7,16666;
150705;0200;7,125;
150705;0300;6,83333;
150705;0400;6,725;
150705;0500;6,50832;
150705;0600;5,94166;
150705;0700;5,89165;
150705;0800;5,75;
150705;0900;6,40833;
150705;1000;8,05832;
150705;1100;9,85832;
150705;1200;10,5667;
150705;1300;9,82498;
150705;1400;10,1833;
150705;1500;9,70833;
150705;1600;8,84166;
150705;1700;9,14165;
150705;1800;9,37498;
150705;1900;8,94998;
150705;2000;8,04999;
150705;2100;7,20833;
150705;2200;6,05;
150705;2300;5,925;
150706;0000;6,24165;
150706;0100;5,09166;
150706;0200;4,10833;
150706;0300;4,13332;
150706;0400;3,55;
150706;0500;3,26667;
150706;0600;3,23333;
150706;0700;3,70833;
150706;0800;3,95;
150706;0900;4,03333;
150706;1000;5,53333;
150706;1100;7;
150706;1200;8,58333;
150706;1300;9,93332;
150706;1400;11,3167;
150706;1500;11,8583;
150706;1600;11,8833;
150706;1700;11,1417;
150706;1800;10,525;
150706;1900;9,77498;
150706;2000;8,90833;
150706;2100;8,53333;
150706;2200;8,07498;
150706;2300;7,19166;
150707;0000;6,34166;
150707;0100;5,64999;
150707;0200;4,93333;
150707;0300;3,95;
150707;0400;3,65833;
150707;0500;3,3;
150707;0600;2,93333;
150707;0700;2,125;
150707;0800;2,71667;
150707;0900;3,44166;
150707;1000;6,68333;
150707;1100;10,2167;
150707;1200;14,1333;
150707;1300;15,8417;
150707;1400;17,5167;
150707;1500;19,6417;
150707;1600;19,8417;
150707;1700;18,6583;
150707;1800;15,8917;
150707;1900;13,65;
150707;2000;12,2667;
150707;2100;11,275;
150707;2200;10,5083;
150707;2300;10,1083;
150708;0000;8,79166;
150708;0100;7,725;
150708;0200;7,59166;
150708;0300;7,21666;
150708;0400;6,19166;
150708;0500;6,03333;
150708;0600;6,41666;
150708;0700;6,30833;
150708;0800;6,19166;
150708;0900;6,89999;
150708;1000;7,18333;
150708;1100;8,23332;
150708;1200;10,2167;
150708;1300;12,025;
150708;1400;13,4917;
150708;1500;14,3333;
150708;1600;14,3833;
150708;1700;13,95;
150708;1800;12,8833;
150708;1900;11,9917;
150708;2000;11,2583;
150708;2100;10,8;
150708;2200;10,4333;
150708;2300;10,2583;
150709;0000;10,0417;
150709;0100;9,64998;
150709;0200;9,61665;
150709;0300;9,59998;
150709;0400;8,84166;
150709;0500;9,52498;
150709;0600;9,34998;
150709;0700;9,33333;
150709;0800;8,98332;
150709;0900;8,62498;
150709;1000;11,8667;
150709;1100;14,3167;
150709;1200;15,2167;
150709;1300;15,6167;
150709;1400;15,65;
150709;1500;15,0667;
150709;1600;14,7667;
150709;1700;14,125;
150709;1800;13,275;
150709;1900;12,45;
150709;2000;11,9333;
150709;2100;11,55;
150709;2200;11,3083;
150709;2300;11,1917;
150710;0000;10,8333;
150710;0100;10,2833;
150710;0200;9,19998;
150710;0300;9,075;
150710;0400;8,94165;
150710;0500;8,97498;
150710;0600;9,45833;
150710;0700;9,64998;
150710;0800;9,50832;
150710;0900;9,79999;
150710;1000;10,6417;
150710;1100;10,7833;
150710;1200;11,75;
150710;1300;12,1167;
150710;1400;12,4917;
150710;1500;12,6083;
150710;1600;12,65;
150710;1700;12,65;
150710;1800;12,1667;
150710;1900;11,7333;
150710;2000;11,5667;
150710;2100;11,275;
150710;2200;10,8667;
150710;2300;10,7833;
150711;0000;10,8583;
150711;0100;10,225;
150711;0200;9,86665;
150711;0300;9,64165;
150711;0400;9,7;
150711;0500;9,58333;
150711;0600;9,37498;
150711;0700;9,17499;
150711;0800;9,075;
150711;0900;9,12498;
150711;1000;9,44165;
150711;1100;10,2667;
150711;1200;11,1417;
150711;1300;11,4417;
150711;1400;11,0167;
150711;1500;11,2667;
150711;1600;11,4583;
150711;1700;10,975;
150711;1800;10,35;
150711;1900;9,50832;
150711;2000;8,97498;
150711;2100;8,62498;
150711;2200;8,75;
150711;2300;8,62498;
150712;0000;9,52498;
150712;0100;9,41666;
150712;0200;8,81665;
150712;0300;8,90833;
150712;0400;11,3917;
150712;0500;12,275;
150712;0600;9,34999;
150712;0700;8,67499;
150712;0800;8,43332;
150712;0900;8,14998;
150712;1000;9,64998;
150712;1100;11,4917;
150712;1200;11,45;
150712;1300;12,5167;
150712;1400;10,875;
150712;1500;10,3417;
150712;1600;8,74165;
150712;1700;8,52498;
150712;1800;8,01665;
150712;1900;7,45;
150712;2000;7,26665;
150712;2100;7,21666;
150712;2200;7,125;
150712;2300;6,875;
150713;0000;6,63332;
150713;0100;6,59167;
150713;0200;6,10833;
150713;0300;5,89999;
150713;0400;5,91666;
150713;0500;5,65833;
150713;0600;5,75832;
150713;0700;5,65833;
150713;0800;5,36665;
150713;0900;5,39999;
150713;1000;5,84166;
150713;1100;6,425;
150713;1200;7,45833;
150713;1300;8,61665;
150713;1400;9,55832;
150713;1500;9,02498;
150713;1600;10,0083;
150713;1700;9,50832;
150713;1800;8,47499;
150713;1900;7,45;
150713;2000;7,40833;
150713;2100;7,14999;
150713;2200;6,52499;
150713;2300;6,04166;
150714;0000;5,375;
150714;0100;4,175;
150714;0200;3,35833;
150714;0300;2,9;
150714;0400;2,41667;
150714;0500;1,85;
150714;0600;1,49167;
150714;0700;1,41667;
150714;0800;0,916665;
150714;0900;2,15833;
150714;1000;6,16666;
150714;1100;8,88332;
150714;1200;9,97498;
150714;1300;11,3833;
150714;1400;12,2333;
150714;1500;13,3333;
150714;1600;13,9667;
150714;1700;13,725;
150714;1800;12,2417;
150714;1900;9,47498;
150714;2000;8,09999;
150714;2100;6,75832;
150714;2200;6,225;
150714;2300;5,2;
150715;0000;4,2;
150715;0100;3,44166;
150715;0200;3,475;
150715;0300;2,49167;
150715;0400;2,18333;
150715;0500;2,25833;
150715;0600;2,575;
150715;0700;2,84166;
150715;0800;2,975;
150715;0900;3,33333;
150715;1000;4,175;
150715;1100;6,03333;
150715;1200;7,725;
150715;1300;9,31665;
150715;1400;9,97498;
150715;1500;9,57498;
150715;1600;9,34998;
150715;1700;9,42499;
150715;1800;8,64998;
150715;1900;7,79166;
150715;2000;6,90833;
150715;2100;6,54166;
150715;2200;6,31666;
150715;2300;5,925;
150716;0000;5,39999;
150716;0100;5,14165;
150716;0200;4,77499;
150716;0300;4,43333;
150716;0400;4,30833;
150716;0500;4,3;
150716;0600;4,18333;
150716;0700;3,99167;
150716;0800;3,44167;
150716;0900;3,63333;
150716;1000;6,91666;
150716;1100;8,96666;
150716;1200;11,7917;
150716;1300;14,375;
150716;1400;14,8833;
150716;1500;15,9;
150716;1600;16,7667;
150716;1700;17,425;
150716;1800;15,1667;
150716;1900;12,0917;
150716;2000;10,8833;
150716;2100;10,5833;
150716;2200;8,90833;
150716;2300;7,59166;
150717;0000;6,35;
150717;0100;5,39999;
150717;0200;5,14165;
150717;0300;4,825;
150717;0400;3,98333;
150717;0500;4,15833;
150717;0600;4,28333;
150717;0700;4,38332;
150717;0800;5,04166;
150717;0900;4,725;
150717;1000;6,10833;
150717;1100;10,1833;
150717;1200;12,1667;
150717;1300;15,6167;
150717;1400;17,7333;
150717;1500;17,6917;
150717;1600;16,7667;
150717;1700;15,4333;
150717;1800;13,275;
150717;1900;11,7083;
150717;2000;10,6417;
150717;2100;9,53333;
150717;2200;8,125;
150717;2300;7,27499;
150718;0000;6,575;
150718;0100;5,91666;
150718;0200;5,25832;
150718;0300;4,50832;
150718;0400;3,38333;
150718;0500;2,85;
150718;0600;2,11667;
150718;0700;1,93333;
150718;0800;1,825;
150718;0900;2,29167;
150718;1000;5,35;
150718;1100;9,81665;
150718;1200;10,8917;
150718;1300;12,8833;
150718;1400;13,9;
150718;1500;13,125;
150718;1600;12,6083;
150718;1700;13,5667;
150718;1800;13,45;
150718;1900;11,4667;
150718;2000;10,5833;
150718;2100;10,0417;
150718;2200;9,14998;
150718;2300;8,64165;
150719;0000;8,39165;
150719;0100;7,46666;
150719;0200;7,11665;
150719;0300;6,80833;
150719;0400;5,975;
150719;0500;5,45;
150719;0600;5,83333;
150719;0700;6,25832;
150719;0800;6,34998;
150719;0900;6,46666;
150719;1000;6,70833;
150719;1100;6,39165;
150719;1200;6,31666;
150719;1300;7,38332;
150719;1400;8,14999;
150719;1500;8,98332;
150719;1600;9,67499;
150719;1700;10;
150719;1800;9,125;
150719;1900;8,40833;
150719;2000;7,36665;
150719;2100;6,13332;
150719;2200;5,30833;
150719;2300;4,475;
150720;0000;3,76667;
150720;0100;3,05;
150720;0200;2,39167;
150720;0300;1,53333;
150720;0400;0,833333;
150720;0500;0,258333;
150720;0600;0,241667;
150720;0700;-0,549999;
150720;0800;-0,9;
150720;0900;0,425;
150720;1000;4,09166;
150720;1100;6,86665;
150720;1200;9,43332;
150720;1300;11,3667;
150720;1400;12,6417;
150720;1500;13,7917;
150720;1600;14,2083;
150720;1700;14,075;
150720;1800;12,95;
150720;1900;10,1;
150720;2000;8,29166;
150720;2100;7,24165;
150720;2200;5,64999;
150720;2300;4,29166;
150721;0000;3,63333;
150721;0100;3,09167;
150721;0200;2,2;
150721;0300;1,4;
150721;0400;0,7;
150721;0500;0,125;
150721;0600;-0,575;
150721;0700;-1,075;
150721;0800;-0,541665;
150721;0900;0,625;
150721;1000;3,65;
150721;1100;5,39165;
150721;1200;6,05833;
150721;1300;8,78333;
150721;1400;11,2;
150721;1500;13,7667;
150721;1600;15,2583;
150721;1700;16,1917;
150721;1800;14,0167;
150721;1900;11,0917;
150721;2000;9,31665;
150721;2100;7,38332;
150721;2200;7,82499;
150721;2300;5,49165;
150722;0000;4;
150722;0100;3,9;
150722;0200;2,35;
150722;0300;1,23333;
150722;0400;1,55;
150722;0500;0,225;
150722;0600;0,425;
150722;0700;0,483333;
150722;0800;0,874998;
150722;0900;2,06667;
150722;1000;4,28333;
150722;1100;5,33333;
150722;1200;10,175;
150722;1300;12,1;
150722;1400;13,9667;
150722;1500;15,5167;
150722;1600;15,975;
150722;1700;16,15;
150722;1800;14,4917;
150722;1900;11,6833;
150722;2000;9,94165;
150722;2100;8,50832;
150722;2200;7,55833;
150722;2300;6,35833;
150723;0000;5,83333;
150723;0100;4,86665;
150723;0200;3,3;
150723;0300;2,98333;
150723;0400;2,425;
150723;0500;1,85;
150723;0600;1,15;
150723;0700;0,583333;
150723;0800;0,308333;
150723;0900;2,10833;
150723;1000;6,95;
150723;1100;11,15;
150723;1200;13,8167;
150723;1300;15,55;
150723;1400;17,625;
150723;1500;19,8417;
150723;1600;20,9833;
150723;1700;21,3333;
150723;1800;19,5833;
150723;1900;15,8167;
150723;2000;13,0667;
150723;2100;11,7333;
150723;2200;10,6083;
150723;2300;8,53333;
150724;0000;7,15833;
150724;0100;7,16666;
150724;0200;5,3;
150724;0300;4,49165;
150724;0400;4,03333;
150724;0500;4;
150724;0600;3,025;
150724;0700;2,89167;
150724;0800;2,41667;
150724;0900;3,94167;
150724;1000;8,93332;
150724;1100;12,9917;
150724;1200;16,85;
150724;1300;19,6917;
150724;1400;20,7917;
150724;1500;22,25;
150724;1600;21,9333;
150724;1700;19,75;
150724;1800;18,0333;
150724;1900;14,8;
150724;2000;13,325;
150724;2100;12,05;
150724;2200;10,7917;
150724;2300;10,2917;
150725;0000;8,82498;
150725;0100;8,21666;
150725;0200;7,125;
150725;0300;7,04166;
150725;0400;7,71666;
150725;0500;7,91666;
150725;0600;7,46666;
150725;0700;7,43333;
150725;0800;7,68333;
150725;0900;7,75;
150725;1000;9,70833;
150725;1100;12,625;
150725;1200;16,125;
150725;1300;16,9833;
150725;1400;18,3417;
150725;1500;20,25;
150725;1600;21,275;
150725;1700;20,3083;
150725;1800;18,3917;
150725;1900;15,9667;
150725;2000;14,2;
150725;2100;13,425;
150725;2200;12,7167;
150725;2300;11,3667;
150726;0000;10,7083;
150726;0100;10,05;
150726;0200;9,63332;
150726;0300;7,64165;
150726;0400;6,91666;
150726;0500;7,15833;
150726;0600;6,40833;
150726;0700;5,64165;
150726;0800;5,94166;
150726;0900;5,98333;
150726;1000;8,25;
150726;1100;12,2417;
150726;1200;14,5583;
150726;1300;15,2667;
150726;1400;15,5917;
150726;1500;15,2583;
150726;1600;13,2583;
150726;1700;11,85;
150726;1800;10,775;
150726;1900;9,52498;
150726;2000;8,89998;
150726;2100;8,45833;
150726;2200;8;
150726;2300;7,56667;
150727;0000;7,46666;
150727;0100;6,59166;
150727;0200;5,91666;
150727;0300;5,01665;
150727;0400;4,41666;
150727;0500;4,64999;
150727;0600;3,90833;
150727;0700;5;
150727;0800;5,24165;
150727;0900;3,275;
150727;1000;5,94166;
150727;1100;9,61665;
150727;1200;12,5583;
150727;1300;13,0333;
150727;1400;13,775;
150727;1500;14,3167;
150727;1600;15,0833;
150727;1700;14,925;
150727;1800;13,0917;
150727;1900;11,5;
150727;2000;10,4417;
150727;2100;10,125;
150727;2200;9,98332;
150727;2300;9,68332;
150728;0000;9,24165;
150728;0100;8,96666;
150728;0200;9,19998;
150728;0300;9,43332;
150728;0400;8,625;
150728;0500;8,57498;
150728;0600;8,44165;
150728;0700;7,68333;
150728;0800;7,63332;
150728;0900;7,55;
150728;1000;8,50832;
150728;1100;10,1417;
150728;1200;11,3917;
150728;1300;11,55;
150728;1400;11,7417;
150728;1500;11,95;
150728;1600;11,9417;
150728;1700;11,6833;
150728;1800;11,0333;
150728;1900;10,2917;
150728;2000;9,66666;
150728;2100;9,09998;
150728;2200;8,67499;
150728;2300;8,67499;
150729;0000;7,94999;
150729;0100;7,80833;
150729;0200;6,64165;
150729;0300;6,06667;
150729;0400;6,00832;
150729;0500;5,91666;
150729;0600;5,23333;
150729;0700;5,28333;
150729;0800;4,39999;
150729;0900;4,65833;
150729;1000;6,98333;
150729;1100;9,24165;
150729;1200;12,1417;
150729;1300;16,725;
150729;1400;19,5417;
150729;1500;21,3417;
150729;1600;22,5583;
150729;1700;22,2;
150729;1800;20,75;
150729;1900;17,45;
150729;2000;16,0167;
150729;2100;14,4667;
150729;2200;12,6917;
150729;2300;11,375;
150730;0000;10,1083;
150730;0100;8,60832;
150730;0200;7,99998;
150730;0300;8,04999;
150730;0400;6,5;
150730;0500;6,1;
150730;0600;5,51665;
150730;0700;4,75;
150730;0800;4,375;
150730;0900;6,74165;
150730;1000;10,9167;
150730;1100;12,4333;
150730;1200;12,725;
150730;1300;12,775;
150730;1400;13,1083;
150730;1500;14,2417;
150730;1600;14,2583;
150730;1700;14,5;
150730;1800;12,4917;
150730;1900;10,2917;
150730;2000;8,86665;
150730;2100;8,625;
150730;2200;7,86665;
150730;2300;7,56667;
150731;0000;7,25;
150731;0100;6,90833;
150731;0200;6,40833;
150731;0300;5,6;
150731;0400;4,575;
150731;0500;3,86667;
150731;0600;3,68333;
150731;0700;3,40833;
150731;0800;3,30833;
150731;0900;3,78333;
150731;1000;5,01665;
150731;1100;6,05833;
150731;1200;8,14165;
150731;1300;10,3833;
150731;1400;12,1667;
150731;1500;12,75;
150731;1600;12,9417;
150731;1700;12,8;
150731;1800;11,9;
150731;1900;11,1;
150731;2000;10,6917;
150731;2100;10,25;
150731;2200;10,1833;
150731;2300;9,89998;
150801;0000;9,54166;
150801;0100;9,03333;
150801;0200;8,75832;
150801;0300;8,27498;
150801;0400;7,8;
150801;0500;7,825;
150801;0600;7,51665;
150801;0700;7,33333;
150801;0800;7,075;
150801;0900;7,175;
150801;1000;7,89999;
150801;1100;8,84166;
150801;1200;10,1333;
150801;1300;11,2417;
150801;1400;11,3667;
150801;1500;11,6833;
150801;1600;11,85;
150801;1700;11,7833;
150801;1800;11,4667;
150801;1900;10,9333;
150801;2000;10,5167;
150801;2100;10,6167;
150801;2200;10,3417;
150801;2300;9,98332;
150802;0000;9,825;
150802;0100;8,97498;
150802;0200;8,625;
150802;0300;8,44165;
150802;0400;8,16666;
150802;0500;8,03333;
150802;0600;8;
150802;0700;8,01666;
150802;0800;7,725;
150802;0900;7,77499;
150802;1000;8,20833;
150802;1100;8,78333;
150802;1200;9,24998;
150802;1300;9,94165;
150802;1400;10,45;
150802;1500;10,6417;
